transaction_id,customer_id,amount,transaction_type,transaction_date
a0cc80c5-5909-451d-b037-fa4e3c235283,CUST1125,1913.86,Bill Payment,2024-04-07
fb5fc2d5-9f99-414b-b5d6-21fc7367d24c,CUST1125,1362.7,Bill Payment,2024-08-13
b0fbb9c5-27f3-492f-8a1c-5d0c4f77e1b4,CUST1125,1235.98,POS,2025-05-02
1f6ee237-0b6c-4423-ab45-6ee7f22ed441,CUST1125,1609.94,POS,2024-08-03
5769725b-e14c-4ee3-8d6a-62a192d2b0d7,CUST1125,631.7,Transfer,2024-05-04
a1318f7c-4762-46be-b0fe-b1b5db787e16,CUST1125,1840.87,Transfer,2024-10-30
ba7ccfa2-5672-430f-9459-b28e90098d82,CUST1125,1643.74,Transfer,2025-06-24
0a04fe09-07c8-4247-b7a4-bcec2a754e29,CUST1125,298.18,POS,2025-11-26
f408f568-81b5-41d5-9b92-f5ab0c6dddb4,CUST1126,196.56,POS,2024-01-14
a4fbcdf5-9799-49b4-9199-4c5d53094d4f,CUST1126,1411.25,Transfer,2025-11-24
519360c0-4a9e-48e4-9440-54d7ebb6e5fb,CUST1126,1704.36,Airtime,2025-08-12
e524e3bb-6d20-4ecf-8d64-5a3a9bdf4387,CUST1126,1115.95,Airtime,2024-12-13
bdfd31d6-2958-4e95-83e9-5c496ab2b582,CUST1126,461.72,Airtime,2024-08-06
59dfabd4-67c2-4d0c-8702-e8a5909a4c1f,CUST1126,1109.28,Bill Payment,2024-11-03
f6bacad2-6bfb-410d-b10e-66a057a64513,CUST1126,1328.45,POS,2024-07-15
01a25f35-4671-4d5e-bba8-1578b90294c5,CUST1126,896.04,Airtime,2025-05-02
5a4823d1-0350-4a09-896b-9c42aba6c331,CUST1126,389.79,Transfer,2023-12-11
8cf3f2ff-b6de-4639-86fc-1961d5fc41b4,CUST1126,236.64,Bill Payment,2025-09-23
30e31bbc-6eb3-42d0-b321-0393208a75f2,CUST1126,412.83,Transfer,2023-12-04
48a9198f-431a-459e-a152-f0348da8826f,CUST1126,577.35,POS,2023-12-08
8d08f7fc-6be6-4409-b05b-ca6c730adc4c,CUST1126,42.62,Bill Payment,2025-07-01
429db8dd-aad4-4fd0-8df4-9c45d48ec3c3,CUST1126,1046.72,POS,2025-03-20
a7192a34-7ece-4349-8bbc-c4172a2f08ef,CUST1126,1359.82,Airtime,2025-06-24
63d68301-672f-42fa-89a7-79a10e5e1604,CUST1126,1061.45,Airtime,2024-10-20
51385a6f-2ce7-4c40-9ea2-caf2c1f370dc,CUST1126,1041.18,POS,2024-09-15
55fdcf38-fe3b-4997-9167-74c2e408ad80,CUST1126,1963.09,POS,2025-08-17
2b869087-8c41-430e-ab2d-a8d7b04cf737,CUST1126,531.47,Airtime,2025-10-12
02a3cdaa-1c7e-437d-b927-4d6bd9cab69c,CUST1126,679.81,POS,2024-10-06
01cd85c0-4eea-4bb0-b17e-1ef9b6c3e971,CUST1126,564.71,Airtime,2025-05-20
8cf6a0d2-e7f5-447e-a62b-cf42c1bd5a71,CUST1126,579.18,Airtime,2023-12-10
e56efc0d-bb66-4ba9-a7eb-2f7af00ac996,CUST1127,838.56,Bill Payment,2025-10-22
fa2ecc63-f415-4204-aed9-ef7a2df8fd48,CUST1127,740.47,Transfer,2025-01-31
f69ecc26-dba5-4190-b740-321ad4ea35e9,CUST1127,567.18,POS,2024-07-19
b317a8a7-09ba-403f-9f2f-898b33770509,CUST1127,895.71,POS,2024-01-08
cf3f9bac-4b44-4312-8ef3-a785411f2f82,CUST1127,1838.05,Airtime,2025-08-22
ccdc9870-8c9f-45ff-8d2d-6dbc4b8661bf,CUST1127,975.01,Bill Payment,2023-12-15
989ae136-07f3-4192-bd31-5793ebc6a072,CUST1127,107.63,Bill Payment,2025-08-14
3592fc8f-9181-413d-85a6-8ce655b61080,CUST1127,947.5,Bill Payment,2024-12-29
12a2f089-3238-4428-87d7-1e6fc38cafae,CUST1127,1333.47,Airtime,2023-12-22
4abdda24-eba6-456b-83b5-1f8997a25bac,CUST1127,1763.78,Airtime,2024-03-18
74899bd4-a0ee-46a1-887a-c6420dcdfd80,CUST1127,1133.91,Bill Payment,2024-10-09
4bea88cd-a449-4393-8cb5-a9a69111f6dc,CUST1127,1881.33,POS,2025-06-13
62683fd7-bc46-4b9a-bc87-b5142e1b9c67,CUST1127,707.48,Airtime,2024-07-14
f155ea66-8b9c-4886-a267-cbd2a0b1cb84,CUST1127,1627.66,POS,2025-10-01
fb2bfdb7-6747-4243-9c62-f89bae84058d,CUST1127,811.85,Bill Payment,2025-11-04
ef922382-59bc-404b-bb36-69fc87262686,CUST1127,682.3,Transfer,2024-02-02
59053397-02b1-4b2c-94e1-7a8bdcaadf14,CUST1127,1867.72,Airtime,2024-05-03
fd8e96e2-1454-4798-a9aa-0bb4ee51d355,CUST1127,993.48,Airtime,2024-04-21
dd8f2118-12c5-4a04-9665-86b06d7ff4fd,CUST1127,369.83,Airtime,2024-09-15
ce6daea5-dbe5-48d9-bdd9-a20580af2b41,CUST1128,1351.15,Transfer,2024-08-10
44518caf-c0ed-412a-b747-1de7f6929cee,CUST1128,756.9,POS,2024-04-21
d9108ebc-88da-4508-87ff-0376d667b616,CUST1128,1859.68,Transfer,2025-11-03
13bdf995-6251-4c3f-8db2-5ee9650946bd,CUST1128,833.15,POS,2024-03-25
c07b8f7f-2237-4ec9-ad5d-c4b24d9fff34,CUST1128,1849.28,Bill Payment,2024-02-22
0da49aac-7c34-471d-8743-d9dd91475c85,CUST1128,214.23,POS,2025-07-01
59de8921-df26-40d8-8855-5800024e5eed,CUST1128,483.74,Transfer,2025-01-20
011d225a-c498-4049-bd30-d16977699e14,CUST1128,477.37,POS,2025-09-18
d9ea5c53-e93c-43ce-923c-0d7a3cdac2d9,CUST1128,1419.03,Bill Payment,2024-07-11
a940bed4-6257-4ded-96c9-50372c48f7ab,CUST1128,134.69,POS,2025-03-16
0959c25f-2884-4375-8c0d-92536cb34145,CUST1128,217.21,POS,2024-12-10
748d9bdb-8f88-4c71-8427-e6d3b79e7d1b,CUST1128,717.78,Transfer,2024-05-15
7cb885ce-a0ee-4c16-9773-526bf8f8bf80,CUST1128,45.71,Airtime,2024-04-25
15063a94-9222-4d12-b4d1-0c27992c6500,CUST1128,1723.0,Bill Payment,2024-10-07
224b0c91-3096-4a50-9fc2-5e3c534e29b8,CUST1128,1715.5,Transfer,2024-01-04
b64b1534-7249-4800-90c9-f380c64bbdaa,CUST1128,552.6,POS,2025-10-18
efedb05a-b25c-4237-b991-2895eb34dc2c,CUST1128,659.72,POS,2025-07-15
bff2bb0a-7a4f-4ba3-b5c7-5eadcbd8104b,CUST1128,284.93,Transfer,2025-01-21
518351a0-39c6-4539-875d-6dec3cd5e459,CUST1128,1498.2,Transfer,2023-12-11
7d4945a6-ca78-44b5-a4a0-67c856d5171a,CUST1128,921.16,Airtime,2024-06-15
dd303ada-ed58-4a74-9577-3a831417295f,CUST1128,153.99,POS,2024-06-16
224e7f4a-c06b-44eb-b365-037f3aefa084,CUST1128,511.11,Airtime,2024-01-08
5053a1cd-4682-465d-b1ee-6bb15571ff92,CUST1128,209.48,Bill Payment,2025-10-14
9bb34def-66ac-4c87-afd2-817b8949ccc9,CUST1128,1172.5,Transfer,2024-04-03
68d28bb1-8218-4010-a7c9-f7313dddc846,CUST1128,856.58,Transfer,2023-12-18
5cf495fa-acc8-4267-86fe-b4d7615e816e,CUST1128,573.9,Transfer,2025-09-29
3699ea04-8d74-4900-9741-2757f83f9a5f,CUST1128,649.95,Airtime,2024-12-22
3b8283f4-2b80-4056-8d13-92adb07bab80,CUST1128,1741.63,POS,2025-03-18
481c125a-6e1d-46e7-bdaa-b99ce61901a3,CUST1129,1620.45,Bill Payment,2024-03-25
1d09c8ea-48f0-4d97-ac93-4a7fd1d09e81,CUST1129,1674.36,Airtime,2025-08-05
55d1c5c6-bdb2-401c-b0af-98af08bcd12f,CUST1129,1824.14,Transfer,2023-12-04
0af4e597-06a7-40cf-bb7a-fc31e6516076,CUST1129,612.52,Transfer,2024-05-28
304c8326-003e-41ea-ba87-2cb51d45f838,CUST1129,1860.96,POS,2024-08-12
1d535852-ea63-43b7-9750-100662bad99c,CUST1130,935.25,Airtime,2025-05-12
44bfd20f-3ca8-4f8c-8662-1f6c9ce370f0,CUST1130,161.16,Bill Payment,2025-02-07
2b9b7015-ac31-465a-9b1d-0c41d7c2665c,CUST1130,734.23,Transfer,2025-10-28
950f99cb-f3bf-444c-8204-96ff64065689,CUST1130,1641.33,Airtime,2024-04-26
e52ffdb7-995c-45da-b2c9-977b85604e9a,CUST1130,1688.06,Bill Payment,2025-11-29
747cacd1-dc09-41a4-af1c-eae77fe81c6a,CUST1130,1354.23,Transfer,2023-12-22
835a32e7-97fe-472b-b96c-02d999940934,CUST1130,654.2,Bill Payment,2025-10-24
81744765-1078-4892-a29f-06760aa657ea,CUST1130,501.66,Airtime,2025-11-26
b05095b7-f812-43d9-ab3f-2ded426eba2c,CUST1130,1135.42,POS,2025-04-09
34c8b6b4-217c-49d3-8bf8-d97307127fbc,CUST1130,22.42,Transfer,2025-04-29
a6de3ae9-ee10-4b27-a9ea-297c97a62a4a,CUST1130,1102.56,Airtime,2025-04-28
831096cc-4522-4cbe-957d-f6afada4a3e2,CUST1130,819.77,Bill Payment,2023-12-17
11533c86-034e-4078-bdbc-fe90f509b700,CUST1130,1676.03,Transfer,2025-01-15
8ca7db33-fc25-4585-a4aa-6e761f65ea20,CUST1130,1308.37,POS,2025-10-22
c1e250dc-a3f2-4ca3-9276-8fd1fa8b471f,CUST1130,13.74,POS,2025-08-31
025b8824-975b-4a58-99fb-3b1405e3ef16,CUST1130,890.72,Airtime,2025-03-04
476684c8-95d3-489d-b55b-8050e3a89b6a,CUST1130,706.01,POS,2024-10-05
e9cedc6c-6022-4b08-aca0-5831717fde97,CUST1130,1343.92,POS,2024-08-10
653e137d-4708-4fb4-bbb3-f9b67b722542,CUST1130,730.96,POS,2024-07-30
cf26badb-db75-4029-a6d7-a9f92d529bdb,CUST1130,875.59,Transfer,2024-07-25
36d0e42d-a212-4570-b23c-175e8ca92fe6,CUST1130,1406.94,Transfer,2024-10-16
5c60a8ee-e96e-46b4-a6a8-333d8a3cabc8,CUST1131,740.91,Transfer,2024-10-29
89e64103-2776-4de9-82c8-93d008b6095b,CUST1131,823.98,Transfer,2025-08-07
cca21e80-39c1-4aed-8a36-642d287fc72b,CUST1131,1064.63,Transfer,2025-06-14
74018667-22d9-4c0b-87ba-e8aafbf1c57c,CUST1131,96.09,POS,2024-11-27
b06ae8b6-aaff-4e65-8eff-d739137768b8,CUST1131,81.38,POS,2023-12-15
d8ec5971-6f39-4677-afb8-10d73c2ed2a2,CUST1131,430.77,Transfer,2024-08-31
21dd0038-8639-4f55-aece-a02c815e1c33,CUST1131,604.57,POS,2025-04-29
cfba07fe-a5cf-4a4e-acaa-57ee0dd0b9ae,CUST1131,1619.76,Transfer,2024-03-13
a67c7912-1847-4eac-b76b-a9b24f851bcc,CUST1131,736.18,Transfer,2025-08-22
7a745a42-63b7-4574-a6d0-7ff61219d837,CUST1131,86.39,POS,2024-11-10
e728631e-bbee-453a-8d9f-a982abb65a31,CUST1131,241.15,POS,2025-07-21
741ad608-a811-4aa8-846c-524bfa0965a4,CUST1131,535.38,Transfer,2024-11-29
4a49b2a3-7205-4c47-acba-916aab7a9b5c,CUST1131,1876.83,Transfer,2024-07-24
1bea9373-72fd-4561-b647-5f1bc8091202,CUST1131,1831.35,Airtime,2025-05-18
09da2580-457b-4891-952c-e05d681ba92a,CUST1131,1121.77,Transfer,2024-10-21
49275cc2-6ea1-4338-bc29-5bafa6bbe151,CUST1131,1211.93,Transfer,2025-05-06
e227c54c-dd88-49d9-ae02-b2f474b45ab3,CUST1131,1708.78,Bill Payment,2025-07-02
ef622741-533d-4571-a3ed-ff33d2c9bdd3,CUST1131,1202.32,POS,2024-04-16
a975423b-918e-493b-af8a-a0bb7a299ee0,CUST1131,44.14,Transfer,2024-02-25
af9b4457-de74-4da5-a927-1a877989ef1e,CUST1131,1826.4,Transfer,2025-08-05
db75c239-a749-47ef-acf9-073c0cf8b1b2,CUST1131,755.44,Bill Payment,2024-11-21
3afd3c07-0911-4da6-9801-3e363bd2acd2,CUST1131,205.89,Airtime,2025-02-06
21bc287d-7496-4a4a-970c-b2a09a540747,CUST1132,1123.17,POS,2025-03-19
3c2cf2ec-7eeb-4aba-bbb9-c65bd66b8987,CUST1132,120.19,Airtime,2024-08-08
708df251-7ffa-4420-9b0a-41dc5d8cdda7,CUST1132,1316.8,Bill Payment,2024-02-08
8f850bcd-31a9-4de1-85e3-572d73f86dff,CUST1132,658.35,Bill Payment,2024-03-19
c6abe495-9b27-4f5f-981c-0dec2b76c6e9,CUST1132,1588.03,POS,2025-11-01
7573555f-77a8-4a13-a046-541057154793,CUST1132,614.67,Bill Payment,2025-05-09
cf903236-cc31-4616-8746-d895cf60025e,CUST1132,1205.7,Bill Payment,2024-06-06
6efe22ac-2b29-44a3-9262-5372e70993ae,CUST1132,982.91,Bill Payment,2025-06-08
a39c8ebc-684d-4785-8c13-7d8466a60114,CUST1132,182.52,Airtime,2025-07-27
731bf2c6-4094-4758-af4a-5d2c1051174c,CUST1132,1882.33,Airtime,2025-06-02
acda200c-193f-40cc-a093-a1a87ab2e5e2,CUST1132,270.65,Transfer,2025-01-27
a6ea97ce-b7bf-443f-8979-13d09ac6dfdd,CUST1132,319.81,Bill Payment,2025-08-16
c03cdba9-71b8-4d79-821f-0db19583bcd2,CUST1132,485.05,Bill Payment,2025-04-22
69bac52f-fcbf-4b92-a363-6950a34486e4,CUST1132,78.0,Bill Payment,2025-01-07
0348f30c-7513-4d03-96f7-ee250957d2f9,CUST1132,1347.47,POS,2025-03-18
503118b0-fc3c-4a6f-b007-25f04611961c,CUST1132,786.4,Airtime,2025-05-10
d024afc0-d019-4ab1-a3bb-1a29fcbd2bfa,CUST1132,1012.98,Bill Payment,2025-04-17
df40cb52-c129-4b4f-ad54-7fcbbb2b2a66,CUST1132,33.51,Bill Payment,2024-06-16
8c2894ef-d508-4c25-99cf-10e9c840884b,CUST1132,1136.84,Airtime,2024-09-21
321af105-f37a-49e7-a5f5-fb10cc296354,CUST1132,1986.2,POS,2024-02-02
be454bd2-672d-46a3-a1ee-a6c54e5fa3d3,CUST1132,590.84,Bill Payment,2024-09-22
5a04c591-b883-452c-a5e5-45b8180dea35,CUST1132,1898.81,Airtime,2025-02-12
e12a62da-c06d-439a-a932-d2692c5b509d,CUST1132,1333.79,Transfer,2024-08-08
a5b6e446-fe63-4a87-8112-338b9177430b,CUST1132,23.25,Bill Payment,2024-01-27
1cc5ff0b-f8d5-49c5-bd33-4168712f0559,CUST1132,13.51,Transfer,2025-06-25
fc82eaac-eb02-4597-96a1-8729e99a3409,CUST1132,963.68,Transfer,2024-10-19
799faa09-7adc-409a-a84f-cbeaf254827c,CUST1132,1278.89,Bill Payment,2024-07-31
ccfdd1c8-0de1-4238-b592-15382bf9db70,CUST1132,1126.32,Bill Payment,2025-05-25
dc7c71e6-43a7-4153-908b-7467962fd3f2,CUST1132,820.79,Bill Payment,2025-10-07
28546fa8-cad8-4afb-98fb-2380782dc839,CUST1132,1719.29,POS,2025-05-01
bdc1fdad-59d7-4e43-9a4e-66d72c60f8aa,CUST1133,223.32,POS,2023-12-30
15dcb969-5dec-4235-9d52-27f98e1e214a,CUST1133,317.73,Transfer,2025-05-31
490cf431-60f5-4275-807a-261ef7e1c40b,CUST1133,1186.79,Transfer,2025-10-26
6af8dd50-46d6-4b31-8cdb-bf1b17593fbe,CUST1133,1759.4,Bill Payment,2024-08-30
db386be3-3654-4825-9483-8f2c6ec3588b,CUST1133,917.38,Airtime,2024-12-08
a67fc2ef-5f21-4a09-938b-b2e819310e69,CUST1133,284.16,Transfer,2024-10-19
fa08f9ba-426d-431a-b718-1df3d20b065d,CUST1133,322.44,Bill Payment,2024-03-25
a7aefb4f-a04b-4cea-8375-24e8ade5166d,CUST1133,1646.11,POS,2024-09-15
fc19742f-fb61-4313-ba28-d7b9e794c21d,CUST1133,1810.65,Bill Payment,2024-11-13
2e9b3d18-f2c7-43ac-ae32-47a01ebcafb2,CUST1133,1248.71,Airtime,2024-06-25
beb85da0-7c1f-424c-9854-0ae6eb1e6e5b,CUST1133,522.25,Bill Payment,2025-09-11
504915d7-35d4-434d-b804-dc8d98e83ebf,CUST1133,736.33,Bill Payment,2025-05-28
f8aadf4d-f68c-4afd-824f-0636d012cb30,CUST1133,818.87,Transfer,2025-12-01
329cb5b4-a916-407c-b05f-f72c225fbc25,CUST1133,1134.67,Airtime,2025-08-06
872c72ff-e103-4ac6-bb47-6c0d432e04ee,CUST1133,919.1,POS,2025-04-19
d6ace6e4-2b3d-49c7-bf34-1c3d384685f0,CUST1133,428.19,Airtime,2025-09-06
4b53b079-bf25-4574-a51e-7418d29b948f,CUST1133,1849.89,Bill Payment,2025-02-11
8c005c62-ac3b-42c2-8eab-d62ba3797723,CUST1133,1019.16,Airtime,2024-07-17
9b4a40a2-4bba-40d9-806a-a1bf194d0f31,CUST1133,1620.33,POS,2024-01-18
60c9e0dc-5579-4cb1-a3eb-edee80d794d1,CUST1133,320.2,Bill Payment,2025-11-24
c229d258-6d83-494a-ad5d-3152316b9d28,CUST1134,1932.05,Airtime,2025-01-28
41799e6e-178f-4bb9-917e-4087911f4b32,CUST1134,1922.54,Bill Payment,2024-12-05
3b720b8f-f1b3-4c22-9f15-ebf7bdb9ec55,CUST1134,1839.64,Transfer,2024-01-14
0e55a5fe-f215-4979-a311-6384cc6d562b,CUST1134,421.72,Bill Payment,2024-01-05
39426285-2ee1-4a61-9ec2-6e8fab64be3d,CUST1134,1850.2,POS,2024-08-08
d697cd2e-4f10-44b4-bbe1-1a6267f6479a,CUST1134,138.68,Transfer,2024-05-27
9791cc77-68e5-4a9c-8b52-9c674a6c2696,CUST1134,1424.12,Transfer,2025-08-20
50a6625d-e2b3-4aeb-84ea-6ed92cd0c75c,CUST1134,1837.34,Bill Payment,2025-04-13
60e7a9f5-f7ae-473d-87f1-04fa2eef7569,CUST1134,1096.37,POS,2024-10-16
c83ad3a3-8162-46b4-bc35-d83a444f0e65,CUST1134,1635.67,POS,2025-09-03
914948d3-c4ff-45f1-90ad-9b369861f899,CUST1134,1000.56,POS,2025-03-21
a2dad2a8-e700-44e4-8f72-1744893dda9d,CUST1134,320.7,Transfer,2025-05-22
e5ccaaa2-6aa9-4cf5-984a-998dea8d76d7,CUST1134,1575.56,POS,2024-10-21
89b87e38-f78e-4be3-b538-71dcf0f6dd58,CUST1134,1142.1,Transfer,2025-06-21
6bfd858f-b601-427d-af82-e1a7c627025c,CUST1134,1375.27,Transfer,2025-10-31
3639bab8-f0c2-4575-a273-83095c183cb2,CUST1134,1312.52,Transfer,2024-06-23
b437bd73-9b13-4dac-b564-94cbb94f8441,CUST1134,1193.05,Airtime,2025-08-17
74ecffea-f426-401f-9a3f-6ed1457526e7,CUST1134,771.99,Bill Payment,2024-08-21
001bba21-d8f5-46b9-ab24-b8c743ec21b8,CUST1134,659.48,POS,2024-09-12
eab1f0f5-a437-4dcc-b139-5e2d3d08b9ab,CUST1134,807.9,Bill Payment,2024-09-09
147c9de5-e59b-4002-ab4e-1a02bc137fdd,CUST1134,1937.39,Transfer,2024-03-10
9ea2875d-5c5c-43af-bb13-d3bbdcc8c9e5,CUST1134,1567.13,Airtime,2025-07-08
cefc0ff3-5ded-43ec-922f-6d876f087b81,CUST1134,1473.61,Transfer,2025-06-11
4020818d-0927-47e6-89cb-68a8dcaac27a,CUST1134,229.38,Bill Payment,2025-04-18
9873abfb-1168-4ffc-933f-67da05029831,CUST1134,280.07,Airtime,2025-02-17
73a274d3-9abf-4028-bacf-fdda3cfc0004,CUST1134,1171.25,POS,2025-07-25
c3a0df55-4fde-437d-bb95-37d134602096,CUST1134,458.5,Bill Payment,2025-01-02
786ad1e8-37c3-437e-aafc-836b73f3a21a,CUST1134,37.09,POS,2025-05-25
8db76061-cffc-4160-b077-64e984a1edb1,CUST1134,1391.51,Bill Payment,2024-04-19
43758782-a3c1-431c-a029-0b351630e349,CUST1134,861.05,Transfer,2024-10-24
a302de9d-8fa7-41bb-a035-efb587f7add2,CUST1134,1412.28,POS,2024-10-20
4ba21ba1-ab1f-4745-967d-0db4b1d760c3,CUST1134,527.11,Transfer,2024-02-03
ea77b4c0-37a4-4081-b3ef-845457fcdfd8,CUST1134,1210.51,Transfer,2025-07-22
1d64e830-11cd-4d48-a5f0-c62dfc616023,CUST1134,1713.56,Bill Payment,2024-03-26
a3cc2ce4-a1da-492f-a580-0c94b3dbda54,CUST1134,1604.8,Airtime,2024-07-29
54c872bf-7a92-49d8-8064-d9255e70dea4,CUST1134,1024.78,Transfer,2024-01-15
3ffd54e4-abbb-4db1-a2f6-adab36562d80,CUST1134,1223.61,Airtime,2024-02-15
55e6ecf9-a7bd-4be9-8e25-4946fc4123ac,CUST1134,456.09,POS,2025-06-02
3c25663f-bb27-4e25-82ef-718f5921f49b,CUST1134,442.78,POS,2024-03-27
ce683f33-9461-438f-8f7e-e7e4dd71f068,CUST1134,1679.2,Transfer,2025-02-07
3dd427d8-6695-43a7-8793-0bd241a9a70d,CUST1134,1759.88,POS,2025-03-07
21d97219-ac10-48df-9646-285f0e3036ef,CUST1134,1697.58,POS,2024-11-27
b499ec90-e69b-4b6e-81fd-fe85d8c3ec35,CUST1134,1610.25,POS,2024-12-29
8006bc01-7872-418b-a182-3c19a3ce04ae,CUST1134,448.55,Transfer,2024-11-24
c0582e3b-704b-4839-82ca-79e00517db0f,CUST1134,48.54,POS,2025-07-11
b21c3743-53db-4f8e-a971-0fb685fba4aa,CUST1134,636.96,Bill Payment,2024-01-17
f237cfbc-afe3-4832-88b7-5dfb8928830a,CUST1135,1493.49,Airtime,2024-07-20
2c486f66-63b4-466b-a94e-00d510ff4007,CUST1135,1366.95,Bill Payment,2025-11-29
d9ccaf05-4a17-41b6-b988-1ca23fa6ea5c,CUST1135,1497.02,Transfer,2025-07-09
c9b62cf2-338c-4ce6-a68d-4f885ce7e92b,CUST1135,1624.03,Transfer,2025-08-13
28393de6-6d75-4696-a997-8b6fe8b402d8,CUST1135,455.9,Bill Payment,2024-01-26
33a8eda7-72ef-45a4-8c73-584374fd176d,CUST1135,585.87,Airtime,2023-12-14
3a2b5fc2-a75e-4891-97c7-d8013e468db0,CUST1135,318.85,Transfer,2025-04-14
b2cf985f-4174-41a3-ba57-172d470f9146,CUST1135,1612.45,Transfer,2024-03-15
e40caf0b-7e0e-4273-94d9-ba4f68381ea5,CUST1135,1340.23,Airtime,2024-09-02
2ddfd9dc-71bc-4ac3-8232-c87eaa099c1b,CUST1135,858.05,Airtime,2025-09-29
37dcd6df-c904-441c-aab4-ecdf4ac1f0c5,CUST1135,425.3,POS,2024-06-12
b8ef1f97-a3a7-4059-a585-b81b3f5fdf9d,CUST1135,38.41,Bill Payment,2024-10-14
428370d1-1cea-4c22-82a4-16075afd54c9,CUST1135,342.91,Bill Payment,2024-11-30
c69da825-f4d4-4a79-9f58-76230df80de7,CUST1135,1628.97,Transfer,2024-04-16
f599c2c2-94c1-4326-8952-075e69d740fe,CUST1135,1667.44,Bill Payment,2024-05-23
a6717f75-9400-4fb7-82cb-993cd7bef3b8,CUST1135,789.55,POS,2025-08-24
e2b80480-d1e7-4aee-8c95-8659214a75ac,CUST1135,1527.79,Airtime,2025-03-21
64ccc3cf-f528-49c0-ae9c-8a6d1082c231,CUST1135,1439.82,POS,2025-07-02
32a5753d-c41b-4b63-9b27-3e5061fd56b6,CUST1135,1267.72,Airtime,2024-02-25
e323e114-7bdc-4860-a6cd-41a3b7792b77,CUST1135,1951.77,Bill Payment,2024-12-23
152dce1a-a740-4e90-9665-9a39fe4c5550,CUST1135,1955.75,Airtime,2024-12-08
b0930587-51db-4012-9099-1f668213b6df,CUST1135,833.34,Airtime,2025-07-19
4ef41928-8f06-4aa9-90ba-4d2ce030a748,CUST1135,247.32,POS,2025-05-15
47872f36-21c8-4335-af0b-b1c1e67f7835,CUST1135,1881.32,Bill Payment,2024-01-09
8da91342-ee9d-4287-882f-c03ae4f60524,CUST1135,26.59,Airtime,2024-07-24
0ad7cb44-43f2-45bd-b75e-81b50ca9d507,CUST1135,283.68,POS,2025-03-02
616b53b2-8c30-4b56-81f5-525545e6e12c,CUST1135,1066.24,POS,2024-10-05
723d4d74-99e2-4c5e-a7e9-2e9f297126da,CUST1135,468.08,POS,2024-12-06
2ba3aa94-a068-4b48-b45b-2ccba513c99b,CUST1135,1051.73,POS,2025-08-04
e78f0b5a-caa2-40ac-953f-90814d753375,CUST1135,340.65,Bill Payment,2024-05-26
f38870af-c54d-41fa-add0-42a9bbb00d9e,CUST1135,319.9,Transfer,2024-07-09
7f9ad8a1-95d8-4ab7-b12e-8c9b81fa8549,CUST1135,1342.25,POS,2025-08-14
5be53b52-5746-4252-ab30-3885fde2d455,CUST1135,1124.71,Bill Payment,2024-12-17
bb60ca42-472c-47a9-9ff2-016ba03ed8de,CUST1135,914.58,POS,2024-08-17
ca8f51c3-836e-48af-b4af-9eaf19b94032,CUST1135,946.46,Transfer,2024-04-12
97eaae06-0611-4738-9df8-1002188d5c7c,CUST1135,1874.45,Airtime,2025-05-22
5f61f3f4-3bcf-418e-a6d5-d32b4c90e386,CUST1135,1869.15,POS,2024-12-13
dba35c1a-1738-4a4e-b1ac-4c39a787eb44,CUST1135,169.47,Transfer,2023-12-27
ca6474b9-22ab-42c8-aa8d-fa6330c283ba,CUST1136,737.55,Transfer,2025-11-20
b1670f68-6ab2-4899-a458-512f604f502b,CUST1136,1831.07,POS,2024-05-15
96d22775-05e4-4372-a6f4-0bcc244d569b,CUST1136,108.59,Bill Payment,2025-11-29
b775050e-25a4-41b1-91ac-993bfe4a8924,CUST1136,1698.52,Airtime,2024-07-28
81e4739b-392d-41f0-9b7f-efbf26dd2f19,CUST1136,10.1,Airtime,2024-07-09
32954e9d-00c7-4d46-a454-0e30fe217661,CUST1136,539.99,Bill Payment,2025-07-02
9900f554-ede7-4df6-bd9c-cb85c577897d,CUST1136,157.7,Airtime,2024-03-13
bea9285f-52ec-4f4e-82cb-675ba65e39f1,CUST1136,519.02,Airtime,2024-01-31
fb8102fc-8f7d-4e1c-928f-081a65376346,CUST1136,1840.24,POS,2024-06-27
aef4f752-cb02-4cb4-bdd3-785fb411975f,CUST1136,202.47,Transfer,2024-06-04
6ee93280-24c9-45bb-a558-291b285fa551,CUST1136,824.55,Bill Payment,2024-11-23
cd546dce-7d39-4177-8ee6-f954f488bc0c,CUST1136,787.25,POS,2024-02-05
36f6de18-3e82-4ace-9edd-ae9b2659dbb9,CUST1136,1074.23,Airtime,2025-06-28
4613619c-791c-48c1-8771-b9275eed5bb3,CUST1136,589.21,Bill Payment,2025-02-16
4b6fc8ff-304f-4f56-ad97-7e89b96a5153,CUST1136,1070.02,Airtime,2025-02-06
502f6125-1c8e-43ca-9228-c3770626ab4d,CUST1136,761.08,Bill Payment,2024-03-11
4575cada-51c4-4a89-8d06-2d8d55015aab,CUST1136,1616.07,Bill Payment,2024-05-23
35ca374d-c4cf-4d8f-b78f-a2e0ac20bf60,CUST1136,978.03,POS,2024-03-28
8875cabc-abbe-4baa-9367-ca2a0ecdac9a,CUST1136,753.81,POS,2024-07-10
30922bda-17c5-48dd-b6a2-89b27496f364,CUST1136,752.26,Airtime,2025-01-26
78561f11-88b2-488b-9f02-5a1d697a2d34,CUST1136,265.13,POS,2024-05-16
6444b0ff-1598-4cb8-99b3-3f81186f3034,CUST1136,131.51,POS,2024-01-30
